F_lbf,pc_psi,D_chamber_in,t_chamber_in,Lc_m,ac_at,ae_at,mdot_kg/s,Dt_in,De_in,C_star_ms,Cf,Isp_s,T_chamber_K,sigma_vM_MPa,total_length_mm
2100,460,3.826,0.337,0.324557369,3.158365025,3.912485496,5.467043317,2.152850166,4.258338442,1362.414396,1.254134087,174.2338448,2174.316869,16.70673101,415.4918225
2200,460,4.026,0.237,0.308456293,3.338232226,3.918684668,5.727378713,2.203512395,4.361999954,1362.414396,1.254134087,174.2338448,2174.316869,24.99780293,402.1857021
2200,460,5.047,0.258,0.207142994,5.246088512,3.950448909,5.727378713,2.203512395,4.379643116,1362.414396,1.254134087,174.2338448,2174.316869,28.78657621,306.377858
2200,460,4.813,0.375,0.224324545,4.770904548,3.945865755,5.727378713,2.203512395,4.377101835,1362.414396,1.254134087,174.2338448,2174.316869,18.88691429,322.3577432
2200,460,4.563,0.5,0.246024949,4.288149736,3.939654557,5.727378713,2.203512395,4.373655474,1362.414396,1.254134087,174.2338448,2174.316869,13.42940836,342.7450538
2200,460,4.313,0.625,0.271985938,3.831139101,3.931470235,5.727378713,2.203512395,4.369110149,1362.414396,1.254134087,174.2338448,2174.316869,10.1549048,367.3489753
2200,460,4.063,0.75,0.303287816,3.399872643,3.920588988,5.727378713,2.203512395,4.363059702,1362.414396,1.254134087,174.2338448,2174.316869,7.971902426,397.2335577
2200,460,4.897,0.864,0.217840095,4.938888394,3.947629791,5.727378713,2.203512395,4.378080137,1362.414396,1.254134087,174.2338448,2174.316869,8.340513257,316.3073038
2200,460,3.826,0.337,0.339199627,3.014802979,3.906733488,5.727378713,2.203512395,4.355343275,1362.414396,1.254134087,174.2338448,2174.316869,16.70673101,431.7225207
2300,460,4.026,0.237,0.321636372,3.193091695,3.913763271,5.987714109,2.253035711,4.457233152,1362.414396,1.254134087,174.2338448,2174.316869,24.99780293,416.9348825
2300,460,5.047,0.258,0.215301115,5.017997707,3.948402819,5.987714109,2.253035711,4.476914519,1362.414396,1.254134087,174.2338448,2174.316869,28.78657621,316.1866381
2300,460,4.813,0.375,0.233357861,4.563473915,3.943427004,5.987714109,2.253035711,4.474092704,1362.414396,1.254134087,174.2338448,2174.316869,18.88691429,333.0304932
2300,460,4.563,0.5,0.256146032,4.101708443,3.936676767,5.987714109,2.253035711,4.470261756,1362.414396,1.254134087,174.2338448,2174.316869,13.42940836,354.4901808
2300,460,4.313,0.625,0.283389375,3.664567835,3.927715348,5.987714109,2.253035711,4.465170824,1362.414396,1.254134087,174.2338448,2174.316869,10.1549048,380.3546244
2300,460,4.063,0.75,0.316217534,3.252052093,3.915840981,5.987714109,2.253035711,4.458416107,1362.414396,1.254134087,174.2338448,2174.316869,7.971902426,411.7373075
2300,460,5.189,0.719,0.205643042,5.304338004,3.950931813,5.987714109,2.253035711,4.478348045,1362.414396,1.254134087,174.2338448,2174.316869,10.62016333,307.2534339
2300,460,4.897,0.864,0.226544774,4.724154116,3.94534274,5.987714109,2.253035711,4.47517934,1362.414396,1.254134087,174.2338448,2174.316869,8.340513257,326.6557511
2300,460,3.826,0.337,0.353861143,2.883724588,3.900726611,5.987714109,2.253035711,4.449803487,1362.414396,1.254134087,174.2338448,2174.316869,16.70673101,447.9222081
2400,460,4.026,0.237,0.334834217,3.060046208,3.908632504,6.248049505,2.301493636,4.550113164,1362.414396,1.254134087,174.2338448,2174.316869,24.99780293,431.6558906
2400,460,5.047,0.258,0.223475462,4.80891447,3.946280327,6.248049505,2.301493636,4.571973922,1362.414396,1.254134087,174.2338448,2174.316869,28.78657621,325.9713552
2400,460,4.813,0.375,0.242407672,4.373329169,3.940894794,6.248049505,2.301493636,4.568853145,1362.414396,1.254134087,174.2338448,2174.316869,18.88691429,343.6787112
2400,460,4.563,0.5,0.266283942,3.930803924,3.933581689,6.248049505,2.301493636,4.564611973,1362.414396,1.254134087,174.2338448,2174.316869,13.42940836,366.2100838
2400,460,4.313,0.625,0.294810033,3.511877509,3.923799121,6.248049505,2.301493636,4.55893249,1362.414396,1.254134087,174.2338448,2174.316869,10.1549048,393.3337244
2400,460,4.063,0.75,0.329164942,3.116549923,3.91089069,6.248049505,2.301493636,4.551427373,1362.414396,1.254134087,174.2338448,2174.316869,7.971902426,426.2131304
2400,460,5.189,0.719,0.213342897,5.083323921,3.949015529,6.248049505,2.301493636,4.573558085,1362.414396,1.254134087,174.2338448,2174.316869,10.62016333,316.5696872
2400,460,4.897,0.864,0.235265847,4.527314361,3.942968859,6.248049505,2.301493636,4.570055264,1362.414396,1.254134087,174.2338448,2174.316869,8.340513257,336.9798519
2400,460,3.826,0.337,0.36854088,2.763569397,3.894467648,6.248049505,2.301493636,4.541860892,1362.414396,1.254134087,174.2338448,2174.316869,16.70673101,464.0921922
1000,480,2.9,0.3,0.258008053,3.994493168,4.053545084,2.591451244,1.450999145,2.921357187,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,322.8609013
1100,480,2.9,0.3,0.282379422,3.631357425,4.045383539,2.850596368,1.521820742,3.060859187,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,349.6071529
1200,480,2.9,0.3,0.306801828,3.328744307,4.036551135,3.109741492,1.589489925,3.193471237,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,376.2730075
1300,480,2.9,0.3,0.33126989,3.072687052,4.026982137,3.368886617,1.654393567,3.319928146,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,402.8634011
1400,480,2.9,0.3,0.355779209,2.853209406,4.016683629,3.628031741,1.716845342,3.440844034,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,429.3843119
1500,480,2.9,0.3,0.380326134,2.662995445,4.00566292,3.887176865,1.777103761,3.556722532,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,455.8405394
1500,480,3.826,0.337,0.227189762,4.635156042,4.063317368,3.887176865,1.777103761,3.582227457,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,308.079922
1600,480,2.9,0.3,0.404907591,2.49655823,3.993927537,4.14632199,1.835384873,3.66798236,1362.413084,1.259895626,175.0341131,2174.383829,14.84350846,482.2359847
1600,480,4.026,0.237,0.220221494,4.811641315,4.065494598,4.14632199,1.835384873,3.700699676,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,304.154552
1600,480,4.063,0.75,0.216737494,4.900488212,4.066460538,4.14632199,1.835384873,3.701139283,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,300.8621085
1600,480,3.826,0.337,0.240997404,4.345458789,4.05946987,4.14632199,1.835384873,3.697956593,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,323.8803171
1700,480,4.026,0.237,0.232647173,4.528603591,4.062049178,4.405467114,1.891871423,3.812977177,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,318.5161094
1700,480,4.063,0.75,0.228924887,4.6122242,4.063098585,4.405467114,1.891871423,3.813469675,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,314.9875002
1700,480,3.826,0.337,0.254833076,4.089843567,4.055300675,4.405467114,1.891871423,3.809808507,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,339.6348026
1800,480,4.026,0.237,0.24509825,4.277014503,4.058423589,4.664612238,1.946719634,3.921769782,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,332.8377583
1800,480,4.313,0.625,0.217199006,4.908537328,4.066545594,4.664612238,1.946719634,3.925692083,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,306.4449096
1800,480,4.063,0.75,0.241137595,4.355989522,4.059626664,4.664612238,1.946719634,3.922351022,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,329.0743376
1800,480,3.826,0.337,0.268694638,3.862630035,4.050795067,4.664612238,1.946719634,3.91808222,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,355.346131
1900,480,4.026,0.237,0.257572883,4.051908476,4.05461651,4.923757363,2.000064296,4.027345135,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,347.1222658
1900,480,4.313,0.625,0.227981514,4.650193259,4.063602841,4.923757363,2.000064296,4.031805609,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,319.0588711
1900,480,4.063,0.75,0.253373777,4.126726916,4.055948521,4.923757363,2.000064296,4.028006606,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,343.1236116
1900,480,3.826,0.337,0.282580234,3.659333717,4.046092522,4.923757363,2.000064296,4.023109579,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,371.0177691
2000,480,4.026,0.237,0.270069464,3.849313052,4.050509423,5.182902487,2.05202267,4.129875674,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,361.369611
2000,480,4.563,0.5,0.216567819,4.944662213,4.066922485,5.182902487,2.05202267,4.138234545,1362.413084,1.259895626,175.0341131,2174.383829,14.01329568,310.7274477
2000,480,4.313,0.625,0.238785412,4.417683596,4.060523751,5.182902487,2.05202267,4.134977798,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,331.6392603
2000,480,4.063,0.75,0.265631829,3.92039057,4.052094605,5.182902487,2.05202267,4.130683716,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,357.1383043
2000,480,3.826,0.337,0.296488245,3.476367032,4.041144392,5.182902487,2.05202267,4.125098646,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,386.6549936
2100,480,4.026,0.237,0.282586578,3.666012431,4.046259407,5.442047611,2.102697527,4.229642536,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,375.5830191
2100,480,4.813,0.375,0.206607821,5.239358496,4.069725777,5.442047611,2.102697527,4.241889757,1362.413084,1.259895626,175.0341131,2174.383829,19.70808447,303.7968124
2100,480,4.563,0.5,0.226169558,4.709202107,4.064315784,5.442047611,2.102697527,4.239069392,1362.413084,1.259895626,175.0341131,2174.383829,14.01329568,322.0702662
2100,480,4.313,0.625,0.249609298,4.20731771,4.057307439,5.442047611,2.102697527,4.235412973,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,344.1882005
2100,480,4.063,0.75,0.277910337,3.733705305,4.047901203,5.442047611,2.102697527,4.230500551,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,371.1150389
2100,480,3.826,0.337,0.310417242,3.310825744,4.035951964,5.442047611,2.102697527,4.224251804,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,402.2578241
2200,480,4.026,0.237,0.295122971,3.499375502,4.041809051,5.701192736,2.152179533,4.326795736,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,389.7672109
2200,480,4.813,0.375,0.215190904,5.001205837,4.067496915,5.701192736,2.152179533,4.340523512,1362.413084,1.259895626,175.0341131,2174.383829,19.70808447,314.0869076
2200,480,4.563,0.5,0.235789661,4.495147466,4.061600429,5.701192736,2.152179533,4.33737623,1362.413084,1.259895626,175.0341131,2174.383829,14.01329568,333.3842733
2200,480,4.313,0.625,0.260451931,4.016075996,4.05395304,5.701192736,2.152179533,4.33329099,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,356.7075441
2200,480,4.063,0.75,0.290208049,3.563991427,4.043608099,5.701192736,2.152179533,4.327758578,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,385.0647444
2200,480,4.897,0.864,0.209039286,5.177298606,4.069172898,5.701192736,2.152179533,4.341417661,1362.413084,1.259895626,175.0341131,2174.383829,8.703144268,308.3660078
2200,480,3.826,0.337,0.324365961,3.160333665,4.03051655,5.701192736,2.152179533,4.320747142,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,417.8280184
2300,480,4.026,0.237,0.307677526,3.347228741,4.037159304,5.96033786,2.200549157,4.421493775,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,403.9216734
2300,480,5.047,0.258,0.206661129,5.260226688,4.069907546,5.96033786,2.200549157,4.43939048,1362.413084,1.259895626,175.0341131,2174.383829,30.03816648,308.4240124
2300,480,4.813,0.375,0.223790937,4.783762105,4.065180907,5.96033786,2.200549157,4.43681186,1362.413084,1.259895626,175.0341131,2174.383829,19.70808447,324.3504437
2300,480,4.563,0.5,0.245427032,4.299706272,4.058775784,5.96033786,2.200549157,4.433315148,1362.413084,1.259895626,175.0341131,2174.383829,14.01329568,344.6711365
2300,480,4.313,0.625,0.271312208,3.841463996,4.050339684,5.96033786,2.200549157,4.428705465,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,369.1962846
2300,480,4.063,0.75,0.30252385,3.409035278,4.039122401,5.96033786,2.200549157,4.422568636,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,398.9849352
2300,480,4.897,0.864,0.217325917,4.952198667,4.067000127,5.96033786,2.200549157,4.437804514,1362.413084,1.259895626,175.0341131,2174.383829,8.703144268,318.3200915
2300,480,3.826,0.337,0.338333276,3.022927854,4.024839488,5.96033786,2.200549157,4.414742294,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,433.3671147
2400,480,4.026,0.237,0.320249243,3.207760877,4.032311127,6.219482984,2.24787821,4.513877768,1362.413084,1.259895626,175.0341131,2174.383829,26.08466393,418.0478022
2400,480,5.047,0.258,0.214442267,5.041050576,4.067890736,6.219482984,2.24787821,4.533748418,1362.413084,1.259895626,175.0341131,2174.383829,30.03816648,317.8385211
2400,480,4.813,0.375,0.232406947,4.584438684,4.062829259,6.219482984,2.24787821,4.53092698,1362.413084,1.259895626,175.0341131,2174.383829,19.70808447,334.5900882
2400,480,4.563,0.5,0.255080691,4.120551844,4.055841224,6.219482984,2.24787821,4.527028723,1362.413084,1.259895626,175.0341131,2174.383829,14.01329568,355.9323294
2400,480,4.313,0.625,0.282189139,3.681402996,4.046640565,6.219482984,2.24787821,4.521891034,1362.413084,1.259895626,175.0341131,2174.383829,10.5964224,381.6574617
2400,480,4.063,0.75,0.314856741,3.266992142,4.034445014,6.219482984,2.24787821,4.515071975,1362.413084,1.259895626,175.0341131,2174.383829,8.318506879,412.877014
2400,480,5.189,0.719,0.204834092,5.32870633,4.070489927,6.219482984,2.24787821,4.535196613,1362.413084,1.259895626,175.0341131,2174.383829,11.08190956,308.9559247
2400,480,4.897,0.864,0.225628431,4.745857056,4.064745944,6.219482984,2.24787821,4.531995611,1362.413084,1.259895626,175.0341131,2174.383829,8.703144268,328.2492863
2400,480,3.826,0.337,0.352318175,2.896972526,4.018922138,6.219482984,2.24787821,4.506377539,1362.413084,1.259895626,175.0341131,2174.383829,17.43311062,448.8764654
1000,500,2.9,0.3,0.247267939,4.178961241,4.174955908,2.580272271,1.418612644,2.898609912,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,312.6801943
1100,500,2.9,0.3,0.270538835,3.799055673,4.167259273,2.838299498,1.487853493,3.037284191,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,338.3659743
1200,500,2.9,0.3,0.293859154,3.4824677,4.158890754,3.096326725,1.554012291,3.169152993,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,363.9683089
1300,500,2.9,0.3,0.317223655,3.21458557,4.149822308,3.354353952,1.617467274,3.294960806,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,389.4946257
1400,500,2.9,0.3,0.340628057,2.984972315,4.140060308,3.612381179,1.678525117,3.415318243,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,414.9511957
1500,500,2.9,0.3,0.364068804,2.78597416,4.129611326,3.870408406,1.73743856,3.530726239,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,440.3430699
1600,500,2.9,0.3,0.387542905,2.611850775,4.118482138,4.128435633,1.794418829,3.641601431,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,465.6743677
1600,500,3.826,0.337,0.231242387,4.546134663,4.180591417,4.128435633,1.794418829,3.668957491,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,314.8238695
1700,500,2.9,0.3,0.411047811,2.458212494,4.106679699,4.38646286,1.849644592,3.748294474,1362.411872,1.265355222,175.7924445,2174.446851,15.46198798,490.9484848
1700,500,4.026,0.237,0.223320262,4.737737201,4.183046398,4.38646286,1.849644592,3.782985075,1362.411872,1.265355222,175.7924445,2174.446851,27.17152492,309.9052468
1700,500,4.063,0.75,0.219776798,4.825219459,4.184075682,4.38646286,1.849644592,3.783450469,1362.411872,1.265355222,175.7924445,2174.446851,8.665111332,306.5543769
1700,500,3.826,0.337,0.244448037,4.278714977,4.176625287,4.38646286,1.849644592,3.780080458,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,329.9763736
1800,500,4.026,0.237,0.235203144,4.474529579,4.179595863,4.644490087,1.903268583,3.891053697,1362.411872,1.265355222,175.7924445,2174.446851,27.17152492,323.6852808
1800,500,4.063,0.75,0.231431894,4.557151712,4.180740624,4.644490087,1.903268583,3.891586527,1362.411872,1.265355222,175.7924445,2174.446851,8.665111332,320.1093291
1800,500,3.826,0.337,0.25767878,4.04100859,4.17244873,4.644490087,1.903268583,3.887725412,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,345.0872772
1900,500,4.026,0.237,0.247108864,4.239028022,4.175974673,4.902517314,1.955422584,3.995945486,1362.411872,1.265355222,175.7924445,2174.446851,27.17152492,337.4275494
1900,500,4.313,0.625,0.218936718,4.864941952,4.184525699,4.902517314,1.955422584,4.000034587,1362.411872,1.265355222,175.7924445,2174.446851,11.03794,310.7685245
1900,500,4.063,0.75,0.243109752,4.317301622,4.177241421,4.902517314,1.955422584,3.996551509,1362.411872,1.265355222,175.7924445,2174.446851,8.665111332,333.6266712
1900,500,3.826,0.337,0.270932808,3.828323927,4.167930937,4.902517314,1.955422584,3.992095149,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,360.1569171
2000,500,4.026,0.237,0.259035855,4.027076621,4.17218165,5.160544541,2.006221241,4.097891246,1362.411872,1.265355222,175.7924445,2174.446851,27.17152492,351.1345317
2000,500,4.563,0.5,0.208107246,5.173009658,4.18768791,5.160544541,2.006221241,4.105499261,1362.411872,1.265355222,175.7924445,2174.446851,14.597183,303.0353682
2000,500,4.313,0.625,0.229246202,4.621694854,4.181532832,5.160544541,2.006221241,4.102481013,1362.411872,1.265355222,175.7924445,2174.446851,11.03794,322.87808
2000,500,4.063,0.75,0.254808807,4.10143654,4.173576946,5.160544541,2.006221241,4.098576415,1362.411872,1.265355222,175.7924445,2174.446851,8.665111332,347.1088922
2000,500,3.826,0.337,0.284208542,3.636907731,4.163243001,5.160544541,2.006221241,4.093499149,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,375.190916
2100,500,4.026,0.237,0.270982737,3.835311068,4.168089036,5.418571768,2.055765028,4.197028975,1362.411872,1.265355222,175.7924445,2174.446851,27.17152492,364.8058173
2100,500,4.563,0.5,0.217268254,4.926675864,4.18520466,5.418571768,2.055765028,4.205637378,1362.411872,1.265355222,175.7924445,2174.446851,14.597183,313.9609002
2100,500,4.313,0.625,0.23957507,4.401614147,4.178534003,5.418571768,2.055765028,4.202284429,1362.411872,1.265355222,175.7924445,2174.446851,11.03794,334.9580479
2100,500,4.063,0.75,0.266527682,3.906130039,4.169746114,5.418571768,2.055765028,4.197863184,1362.411872,1.265355222,175.7924445,2174.446851,8.665111332,360.5581479
2100,500,3.826,0.337,0.297504593,3.463721648,4.158322986,5.418571768,2.055765028,4.192109162,1362.411872,1.265355222,175.7924445,2174.446851,18.15949023,390.1902062
